"yyyy" "mm" "dd" "Duparquet" "Canpiapiscau" "Fermont" "Goose_Bay"
"21946" 2011 2 15 -26.45 -36.51 -33.8 -33.93
"21947" 2011 2 16 -26.19 -36.28 -33.75 -27.78
"21948" 2011 2 17 -25.86 -34.61 -32.33 -26.15
"21949" 2011 2 18 -23.39 -34.21 -31.85 -26.17
"21950" 2011 2 19 -21.68 -34.19 -29.28 -25.3
"21951" 2011 2 20 -21.78 -33.78 -28.72 -21.96
"21952" 2011 2 21 -21.86 -33.41 -28.69 -20.22
"21953" 2011 2 22 -21.86 -33.63 -28.75 -19.56
"21954" 2011 2 23 -21.85 -33.56 -28.74 -19.06
"21955" 2011 2 24 -21.79 -33.24 -28.69 -18.98
"21956" 2011 2 25 -21.65 -32.06 -28.72 -19.08
"21957" 2011 2 26 -21.66 -31.81 -28.72 -19.89
"21958" 2011 2 27 -21.69 -31.83 -28.74 -21.06
"21959" 2011 2 28 -21.86 -31.82 -28.73 -21.09
"21960" 2011 3 1 -23.54 -28.24 -23.74 -27.09
"21961" 2011 3 2 -26.57 -28.88 -27.5 -24.19
"21962" 2011 3 3 -27.06 -29.71 -28.95 -22.92
"21963" 2011 3 4 -26.01 -29.94 -28.95 -21.82
"21964" 2011 3 5 -23.5 -30.04 -26.99 -21.85
"21965" 2011 3 6 -23.27 -29.49 -25.63 -22.25
"21966" 2011 3 7 -23.26 -29.43 -25.61 -23.53
"21967" 2011 3 8 -23.26 -29.41 -25.61 -23.63
"21968" 2011 3 9 -23.19 -29.39 -25.61 -23.96
"21969" 2011 3 10 -23.34 -29.37 -25.45 -23.96
"21970" 2011 3 11 -23.16 -29.4 -24 -23.83
"21971" 2011 3 12 -24.07 -28.45 -21.94 -22.46
"21972" 2011 3 13 -24.03 -27.18 -21.79 -19.78
"21973" 2011 3 14 -24.03 -27.18 -21.87 -19.79
"21974" 2011 3 15 -24.02 -27.2 -21.89 -19.8
"21975" 2011 3 16 -24 -27.03 -21.95 -19.82
"21976" 2011 3 17 -23.93 -26.92 -21.99 -19.88
"21977" 2011 3 18 -23.46 -26.93 -22.07 -19.95
"21978" 2011 3 19 -23.47 -26.92 -22.09 -19.94
"21979" 2011 3 20 -23.46 -26.92 -22.09 -19.92
"21980" 2011 3 21 -23.42 -26.95 -22.12 -19.92
"21981" 2011 3 22 -23.34 -27 -22.61 -19.94
"21982" 2011 3 23 -23.33 -27.09 -22.83 -19.92
"21983" 2011 3 24 -23.33 -27.13 -22.82 -19.83
"21984" 2011 3 25 -23.34 -27.14 -22.83 -19.79
"21985" 2011 3 26 -23.34 -27.27 -23.02 -20.24
"21986" 2011 3 27 -23.34 -26.96 -23.41 -20.22
"21987" 2011 3 28 -23.35 -26 -23.15 -20.29
"21988" 2011 3 29 -23.35 -25.83 -22.96 -20.01
"21989" 2011 3 30 -23.35 -25.74 -22.81 -19.88
"21990" 2011 3 31 -23.35 -25.72 -22.82 -19.87
"21991" 2011 4 1 -20.88 -16.76 NA -22.65
"21992" 2011 4 2 -21.31 -18.09 -31.41 -24.98
"21993" 2011 4 3 -21.13 -20.44 -36.68 -22.62
"21994" 2011 4 4 -18.84 -20.71 -36.31 -21.26
"21995" 2011 4 5 -16.79 -29.43 -28.23 -21.17
"21996" 2011 4 6 -17.64 -25.04 -24.11 -17.96
"21997" 2011 4 7 -17.72 -24.58 -24.41 -17.98
"21998" 2011 4 8 -17.73 -24.51 -24.37 -18.12
"21999" 2011 4 9 -17.66 -24.54 -24.39 -18.14
"22000" 2011 4 10 -17.33 -24.26 -24.05 -18.15
"22001" 2011 4 11 -13.55 -24.02 -22.55 -18.05
"22002" 2011 4 12 -11.94 -24.53 -19.9 -16.81
"22003" 2011 4 13 -11.95 -24.58 -19.94 -16.87
"22004" 2011 4 14 -12.29 -24.45 -19.95 -17.07
"22005" 2011 4 15 -12.41 -24.48 -19.98 -17.72
"22006" 2011 4 16 -12.39 -24.46 -19.98 -17.73
"22007" 2011 4 17 -12.75 -24.38 -19.92 -17.72
"22008" 2011 4 18 -13.82 -24.02 -20.11 -17.12
"22009" 2011 4 19 -13.99 -23.89 -20.68 -17.04
"22010" 2011 4 20 -14 -23.93 -20.79 -17.35
"22011" 2011 4 21 -14.22 -23.93 -20.8 -17.37
"22012" 2011 4 22 -14.24 -23.93 -20.81 -17.55
"22013" 2011 4 23 -14.35 -23.85 -20.8 -17.55
"22014" 2011 4 24 -14.61 -23.67 -21.14 -17.72
"22015" 2011 4 25 -14.63 -23.48 -21.18 -17.87
"22016" 2011 4 26 -14.64 -23.21 -21.05 -17.84
"22017" 2011 4 27 -14.39 -23.21 -21.05 -17.83
"22018" 2011 4 28 -13.33 -23.21 -20.54 -17.85
"22019" 2011 4 29 -13.52 -23.57 -18.66 -17.39
"22020" 2011 4 30 -13.58 -23.72 -18.3 -16.98
"22021" 2011 5 1 NA -15.32 -13.82 -15.87
"22022" 2011 5 2 -7.75 -13.32 -12.37 -15.91
"22023" 2011 5 3 -10.78 -9.91 -10.9 -14.81
"22024" 2011 5 4 -11.18 -10.75 -11.4 -14.58
"22025" 2011 5 5 -11.29 -10.76 -11.44 -16.28
"22026" 2011 5 6 -11.34 -11.83 -12.53 -16.39
"22027" 2011 5 7 -12.3 -13.76 -13.13 -15.63
"22028" 2011 5 8 -12.8 -13.97 -13.43 -15.22
"22029" 2011 5 9 -12.81 -14.06 -13.5 -14.32
"22030" 2011 5 10 -12.82 -14.06 -13.5 -14.09
"22031" 2011 5 11 -12.86 -14.06 -13.5 -14.09
"22032" 2011 5 12 -12.66 -14 -13.5 -14
"22033" 2011 5 13 -10.25 -13.99 -13.5 -13.92
"22034" 2011 5 14 -9.8 -14.06 -13.56 -13.92
"22035" 2011 5 15 -9.83 -14.79 -13.93 -13.99
"22036" 2011 5 16 -9.83 -15.26 -14.13 -14.18
"22037" 2011 5 17 -9.83 -15.34 -14.15 -14.19
"22038" 2011 5 18 -9.81 -15.37 -14.15 -14.2
"22039" 2011 5 19 -9.7 -15.41 -14.15 -14.2
"22040" 2011 5 20 -9.59 -15.42 -14.16 -14.16
"22041" 2011 5 21 -9.6 -15.42 -14.16 -13.95
"22042" 2011 5 22 -9.64 -15.42 -14.16 -13.95
"22043" 2011 5 23 -9.31 -15.62 -14.05 -13.89
"22044" 2011 5 24 -8.74 -16.5 -13.25 -12.63
"22045" 2011 5 25 -8.95 -17.26 -13.51 -11.48
"22046" 2011 5 26 -8.95 -17.23 -13.52 -11.5
"22047" 2011 5 27 -8.96 -17.2 -13.53 -11.6
"22048" 2011 5 28 -8.97 -17.2 -13.53 -11.62
"22049" 2011 5 29 -9.01 -16.72 -13.35 -11.47
"22050" 2011 5 30 -9.01 -16.46 -13.2 -11.13
"22051" 2011 5 31 -9.02 -16.52 -13.26 -11.3
"22052" 2011 6 1 -4.48 -13.35 -10.62 -12.29
"22053" 2011 6 2 -10.55 -7.36 -5.81 -9.93
"22054" 2011 6 3 -10.8 -7.97 -7.25 -8.26
"22055" 2011 6 4 -10.48 -8.23 -7.55 -7.21
"22056" 2011 6 5 -9.22 -8.51 -7.69 -6.92
"22057" 2011 6 6 -9.22 -8.6 -7.87 -6.7
"22058" 2011 6 7 -9.3 -8.75 -8.14 -6.57
"22059" 2011 6 8 -9.31 -9.49 -9.29 -6.64
"22060" 2011 6 9 -9.22 -9.74 -9.49 -6.95
"22061" 2011 6 10 -9.23 -9.94 -9.77 -8.01
"22062" 2011 6 11 -9.26 -10.22 -10 -8.5
"22063" 2011 6 12 -9.62 -10.46 -10.05 -8.56
"22064" 2011 6 13 -9.98 -10.53 -10.06 -8.59
"22065" 2011 6 14 -10.03 -10.63 -10.12 -8.62
"22066" 2011 6 15 -10.03 -10.76 -10.24 -8.7
"22067" 2011 6 16 -10.03 -11.38 -10.49 -8.81
"22068" 2011 6 17 -10.03 -12.64 -10.67 -8.82
"22069" 2011 6 18 -10.05 -12.78 -10.79 -8.8
"22070" 2011 6 19 -10.09 -12.92 -11.19 -8.76
"22071" 2011 6 20 -10.11 -13.66 -11.76 -8.72
"22072" 2011 6 21 -10.12 -13.88 -12.02 -8.7
"22073" 2011 6 22 -10.12 -13.9 -12.06 -8.64
"22074" 2011 6 23 -10.11 -13.92 -12.08 -8.58
"22075" 2011 6 24 -10.14 -13.92 -12.08 -8.57
"22076" 2011 6 25 -11.37 -13.76 -11.94 -8.56
"22077" 2011 6 26 -12 -13.7 -11.47 -8.57
"22078" 2011 6 27 -12 -14.71 -11.57 -8.58
"22079" 2011 6 28 -11.95 -14.9 -11.92 -8.68
"22080" 2011 6 29 -11.37 -14.95 -12.03 -8.71
"22081" 2011 6 30 -11.29 -15.06 -12.23 -8.71
"22082" 2011 7 1 NA -12.97 -15.45 -10.94
"22083" 2011 7 2 -9.5 -15.45 -15.14 -11.28
"22084" 2011 7 3 -7.92 -13.55 -9.87 -11.65
"22085" 2011 7 4 -8.9 -12.65 -10.48 -10.69
"22086" 2011 7 5 -9.06 -15.33 -13.92 -10.31
"22087" 2011 7 6 -9.18 -16.86 -14.22 -11.03
"22088" 2011 7 7 -9.23 -16.96 -14.36 -11.15
"22089" 2011 7 8 -9.73 -16.94 -14.46 -11.58
"22090" 2011 7 9 -10.62 -16.85 -14.41 -11.67
"22091" 2011 7 10 -10.65 -16.72 -14.64 -11.76
"22092" 2011 7 11 -10.57 -16.72 -14.6 -11.8
"22093" 2011 7 12 -10.61 -16.71 -14.31 -11.84
"22094" 2011 7 13 -10.91 -16.73 -14.32 -11.75
"22095" 2011 7 14 -10.91 -16.8 -14.4 -11.77
"22096" 2011 7 15 -10.92 -16.79 -14.42 -11.78
"22097" 2011 7 16 -10.91 -16.76 -14.42 -11.78
"22098" 2011 7 17 -10.83 -16.15 -14.16 -11.75
"22099" 2011 7 18 -10.78 -15.39 -13.74 -11.64
"22100" 2011 7 19 -10.86 -15.44 -13.78 -11.8
"22101" 2011 7 20 -10.87 -15.64 -13.82 -11.83
"22102" 2011 7 21 -9.63 -15.74 -13.86 -12.01
"22103" 2011 7 22 -8.92 -15.77 -13.88 -12.09
"22104" 2011 7 23 -8.98 -15.74 -13.91 -12.11
"22105" 2011 7 24 -9.08 -15.74 -13.95 -12.13
"22106" 2011 7 25 -9.14 -15.75 -13.96 -12.15
"22107" 2011 7 26 -9.4 -15.75 -13.96 -12.16
"22108" 2011 7 27 -9.46 -15.75 -13.95 -12.15
"22109" 2011 7 28 -9.46 -15.75 -13.97 -12.13
"22110" 2011 7 29 -9.46 -15.71 -13.8 -12.12
"22111" 2011 7 30 -9.52 -15.95 -13.81 -12.03
"22112" 2011 7 31 -9.57 -15.99 -13.84 -11.96
"22113" 2011 8 1 -19.37 -17.17 -15.17 NA
"22114" 2011 8 2 -17.4 -15.61 -12.87 -16.28
"22115" 2011 8 3 -16.8 -14.33 -12.38 -14.55
"22116" 2011 8 4 -16.52 -11.94 -11.54 -12.89
"22117" 2011 8 5 -15.99 -12.36 -11.03 -12.46
"22118" 2011 8 6 -15.57 -12.42 -11.06 -11.69
"22119" 2011 8 7 -15.32 -13.3 -11.22 -9.47
"22120" 2011 8 8 -15.4 -13.44 -11.62 -9
"22121" 2011 8 9 -15.52 -13.53 -11.78 -9.38
"22122" 2011 8 10 -14.47 -13.59 -11.85 -9.83
"22123" 2011 8 11 -15.47 -13.66 -12.1 -9.76
"22124" 2011 8 12 -15.83 -13.74 -12.35 -9.48
"22125" 2011 8 13 -15.82 -14.07 -12.97 -9.55
"22126" 2011 8 14 -15.81 -14.2 -13.16 -10.02
"22127" 2011 8 15 -15.8 -14.33 -13.23 -10.23
"22128" 2011 8 16 -15.8 -14.58 -13.29 -10.4
"22129" 2011 8 17 -15.72 -15.15 -13.35 -11.53
"22130" 2011 8 18 -14.78 -15.4 -13.42 -12.02
"22131" 2011 8 19 -14.8 -15.49 -13.29 -12.05
"22132" 2011 8 20 -14.82 -15.46 -13.41 -11.85
"22133" 2011 8 21 -14.87 -15.47 -13.44 -11.68
"22134" 2011 8 22 -14.9 -15.24 -13.23 -11.62
"22135" 2011 8 23 -14.94 -14.88 -13.75 -11.03
"22136" 2011 8 24 -14.57 -15.17 -13.97 -10.31
"22137" 2011 8 25 -13.19 -14.87 -13.68 -10.31
"22138" 2011 8 26 -12.78 -14.62 -13.41 -9.88
"22139" 2011 8 27 -12.76 -14.68 -13.47 -9.79
"22140" 2011 8 28 -12.8 -14.72 -13.51 -9.81
"22141" 2011 8 29 -12.94 -14.73 -14.06 -9.87
"22142" 2011 8 30 -12.97 -14.77 -14.83 -9.73
"22143" 2011 8 31 -12.99 -14.78 -14.84 -9.84
"22144" 2011 9 1 -13.04 -15.76 -15.36 -16.62
"22145" 2011 9 2 -9.59 -14.98 -14.55 -16.3
"22146" 2011 9 3 -5.84 -11.15 -10.04 -13.62
"22147" 2011 9 4 -7.42 -11.28 -10.59 -12.16
"22148" 2011 9 5 -8.94 -11.39 -11.5 -14.04
"22149" 2011 9 6 -8.93 -11.48 -11.7 -14.64
"22150" 2011 9 7 -8.93 -11.51 -11.73 -14.5
"22151" 2011 9 8 -8.96 -12.11 -11.86 -14.46
"22152" 2011 9 9 -8.96 -13.56 -12.33 -14.73
"22153" 2011 9 10 -8.98 -14.05 -12.95 -14.87
"22154" 2011 9 11 -8.99 -14.07 -12.99 -14.78
"22155" 2011 9 12 -9.04 -14.19 -12.79 -14.34
"22156" 2011 9 13 -9.11 -14.49 -12.82 -14.21
"22157" 2011 9 14 -9.53 -14.73 -12.59 -13.83
"22158" 2011 9 15 -10.85 -14.87 -12.81 -13.68
"22159" 2011 9 16 -11.25 -15.11 -13.11 -12.84
"22160" 2011 9 17 -11.25 -15.46 -13.52 -13.04
"22161" 2011 9 18 -11.25 -15.44 -13.51 -13.48
"22162" 2011 9 19 -11.21 -15.43 -13.5 -13.49
"22163" 2011 9 20 -10.95 -15.4 -13.48 -13.49
"22164" 2011 9 21 -10.97 -15.42 -13.56 -13.48
"22165" 2011 9 22 -10.94 -15.59 -13.71 -13.47
"22166" 2011 9 23 -10.97 -15.63 -13.73 -13.55
"22167" 2011 9 24 -10.99 -15.62 -13.7 -13.57
"22168" 2011 9 25 -11.01 -15.51 -13.69 -13.59
"22169" 2011 9 26 -11.02 -15.52 -13.69 -13.67
"22170" 2011 9 27 -11.02 -15.56 -13.71 -13.8
"22171" 2011 9 28 -10.98 -15.56 -13.72 -13.83
"22172" 2011 9 29 -10.84 -15.36 -13.6 -13.84
"22173" 2011 9 30 -10.61 -15.75 -13.78 -13.62
"22174" 2011 10 1 -4.66 -24.56 -23.07 -12.52
"22175" 2011 10 2 -4.74 -21.74 -21.36 -14.59
"22176" 2011 10 3 -4.8 -20.14 -20.67 -14.61
"22177" 2011 10 4 -7.84 -19.53 -20.14 -14.69
"22178" 2011 10 5 -9.15 -19.37 -19.73 -15.19
"22179" 2011 10 6 -9.17 -19.4 -19.59 -18.92
"22180" 2011 10 7 -9.09 -19.14 -19.19 -18.37
"22181" 2011 10 8 -8.82 -17.47 -17.6 -18.14
"22182" 2011 10 9 -8.21 -13.44 -12.81 -17.34
"22183" 2011 10 10 -7.47 -13.37 -13.09 -16.38
"22184" 2011 10 11 -7.58 -13.3 -13.03 -16.34
"22185" 2011 10 12 -7.61 -13.23 -12.98 -16.32
"22186" 2011 10 13 -7.41 -12.75 -12.48 -16.04
"22187" 2011 10 14 -8.39 -12.53 -12.01 -15.84
"22188" 2011 10 15 -11.8 -12.39 -12.01 -15.47
"22189" 2011 10 16 -16.33 -12.91 -13.52 -14.46
"22190" 2011 10 17 -16.94 -14.3 -14.9 -14.42
"22191" 2011 10 18 -17.83 -14.36 -15.03 -14.7
"22192" 2011 10 19 -18.16 -14.46 -15.2 -14.7
"22193" 2011 10 20 -18.43 -14.69 -15.29 -14.75
"22194" 2011 10 21 -19.27 -14.87 -16.31 -14.86
"22195" 2011 10 22 -19.29 -15.15 -16.44 -15
"22196" 2011 10 23 -19.26 -15.21 -16.48 -14.99
"22197" 2011 10 24 -19.2 -15.24 -16.56 -15
"22198" 2011 10 25 -19.49 -15.33 -16.66 -15.02
"22199" 2011 10 26 -19.53 -16.24 -17.6 -15.24
"22200" 2011 10 27 -19.51 -17.56 -18.14 -15.92
"22201" 2011 10 28 -19.48 -18.05 -18.69 -16.28
"22202" 2011 10 29 -19.47 -18.26 -18.83 -16.2
"22203" 2011 10 30 -19.44 -18.36 -18.84 -16.12
"22204" 2011 10 31 -19.39 -18.39 -18.87 -16.01
"22205" 2011 11 1 -11.28 -24.84 -23.11 -15.26
"22206" 2011 11 2 -11.97 -26.18 -22.79 -18.32
"22207" 2011 11 3 -16.19 -24.16 -22.54 -18.92
"22208" 2011 11 4 -16.73 -24.99 -23.3 -21.42
"22209" 2011 11 5 -16.75 -24.82 -23.45 -19.89
"22210" 2011 11 6 -16.71 -23.1 -23.16 -19.97
"22211" 2011 11 7 -15.81 -21.09 -21.17 -19.61
"22212" 2011 11 8 -15.72 -18.86 -18.01 -18.86
"22213" 2011 11 9 -15.83 -18.7 -17.97 -18.44
"22214" 2011 11 10 -15.04 -18.56 -17.82 -18.31
"22215" 2011 11 11 -15.21 -17.66 -15.98 -16.54
"22216" 2011 11 12 -15.57 -18.06 -15.97 -13.38
"22217" 2011 11 13 -15.68 -18.56 -16.32 -13.85
"22218" 2011 11 14 -15.51 -18.35 -15.97 -13.87
"22219" 2011 11 15 -15.48 -17.46 -15.66 -13.57
"22220" 2011 11 16 -15.3 -17.8 -16.09 -13.54
"22221" 2011 11 17 -15.25 -18.01 -16.21 -13.59
"22222" 2011 11 18 -15.36 -18.01 -16.27 -13.61
"22223" 2011 11 19 -15.51 -18.11 -16.39 -13.64
"22224" 2011 11 20 -15.7 -18.22 -16.57 -13.72
"22225" 2011 11 21 -15.88 -18.34 -16.76 -14.11
"22226" 2011 11 22 -15.88 -18.33 -16.8 -14.12
"22227" 2011 11 23 -15.88 -18.32 -16.87 -14.13
"22228" 2011 11 24 -15.86 -18.35 -17.09 -14.13
"22229" 2011 11 25 -15.86 -18.65 -17.74 -14.19
"22230" 2011 11 26 -15.87 -19.16 -18.53 -15
"22231" 2011 11 27 -16.02 -19.14 -18.56 -15.1
"22232" 2011 11 28 -16.13 -19.36 -19.51 -15.46
"22233" 2011 11 29 -16.17 -19.49 -19.9 -16.07
"22234" 2011 11 30 -16.17 -19.55 -19.89 -16.01
"22235" 2011 12 1 -25.1 -18.49 -24.61 -6.79
"22236" 2011 12 2 -28.44 -17.3 -22.67 -6.9
"22237" 2011 12 3 -25.62 -18.05 -22.61 -6.92
"22238" 2011 12 4 -15.94 -20.83 -20.83 -8.62
"22239" 2011 12 5 -16.31 -22.95 -21.23 -13.24
"22240" 2011 12 6 -16.54 -22.82 -21.24 -13.54
"22241" 2011 12 7 -16.56 -22.75 -21.22 -13.54
"22242" 2011 12 8 -16.86 -23.01 -21.26 -15.06
"22243" 2011 12 9 -16.94 -23.32 -21.38 -18.81
"22244" 2011 12 10 -17 -23.46 -21.54 -18.9
"22245" 2011 12 11 -17.12 -23.44 -21.59 -18.92
"22246" 2011 12 12 -17.47 -23.47 -21.64 -18.92
"22247" 2011 12 13 -17.56 -23.52 -21.66 -18.92
"22248" 2011 12 14 -17.57 -23.57 -21.67 -18.93
"22249" 2011 12 15 -17.62 -23.7 -21.8 -18.93
"22250" 2011 12 16 -18.41 -23.86 -22.96 -19.43
"22251" 2011 12 17 -18.52 -23.94 -22.94 -20.17
"22252" 2011 12 18 -18.59 -24.18 -23.04 -20.21
"22253" 2011 12 19 -19.49 -24.4 -23.34 -20.21
"22254" 2011 12 20 -19.85 -24.55 -23.98 -20.47
"22255" 2011 12 21 -20.28 -24.65 -24.08 -20.58
"22256" 2011 12 22 -20.69 -24.64 -24.14 -20.68
"22257" 2011 12 23 -20.73 -24.59 -24.1 -20.75
"22258" 2011 12 24 -20.73 -24.55 -24.1 -20.75
"22259" 2011 12 25 -20.73 -24.58 -24.11 -20.75
"22260" 2011 12 26 -20.72 -24.82 -24.1 -20.79
"22261" 2011 12 27 -20.59 -25.61 -24.94 -21.08
"22262" 2011 12 28 -20.72 -25.94 -25.21 -21.51
"22263" 2011 12 29 -20.76 -27.09 -25.15 -22.2
"22264" 2011 12 30 -20.76 -27.43 -25.14 -22.61
"22265" 2011 12 31 -20.76 -27.38 -25.13 -22.59
"22266" 2012 1 1 -23.07 -24.65 NA -26.5
"22267" 2012 1 2 -26.12 -29.75 -24.22 -23.8
"22268" 2012 1 3 -26.93 -29.58 -27.65 -18.85
"22269" 2012 1 4 -26.79 -29.5 -28.35 -19.22
"22270" 2012 1 5 -26.62 -30.09 -28.81 -18.81
"22271" 2012 1 6 -26.49 -30.5 -29.09 -19.3
"22272" 2012 1 7 -25.73 -30.54 -29.09 -19.48
"22273" 2012 1 8 -25.72 -30.54 -29.11 -19.8
"22274" 2012 1 9 -25.69 -30.55 -29.11 -20.08
"22275" 2012 1 10 -25.25 -30.61 -29.14 -20.13
"22276" 2012 1 11 -25.13 -30.63 -29.17 -20.96
"22277" 2012 1 12 -25.16 -30.64 -29.16 -21.09
"22278" 2012 1 13 -25.97 -31.24 -29 -21.12
"22279" 2012 1 14 -26.19 -32.08 -28.69 -19.58
"22280" 2012 1 15 -26.2 -32.22 -28.81 -19.33
"22281" 2012 1 16 -26.18 -32.31 -28.9 -19.42
"22282" 2012 1 17 -26.09 -32.37 -28.99 -19.57
"22283" 2012 1 18 -26.29 -32.43 -29.15 -19.89
"22284" 2012 1 19 -26.29 -33.12 -29.62 -20.75
"22285" 2012 1 20 -26.02 -33.15 -29.57 -20.83
"22286" 2012 1 21 -26.01 -33 -29.35 -20.68
"22287" 2012 1 22 -26.02 -33.01 -29.36 -20.34
"22288" 2012 1 23 -25.69 -33.01 -29.38 -20.36
"22289" 2012 1 24 -22.88 -32.33 -28.35 -20.37
"22290" 2012 1 25 -22.51 -30.64 -26.99 -20.16
"22291" 2012 1 26 -22.51 -30.5 -26.91 -20.04
"22292" 2012 1 27 -22.61 -30.5 -26.9 -20.05
"22293" 2012 1 28 -22.75 -30.56 -27.2 -20.07
"22294" 2012 1 29 -22.84 -30.54 -27.36 -20.18
"22295" 2012 1 30 -22.95 -30.44 -27.35 -20.18
"22296" 2012 1 31 -22.97 -30.4 -27.32 -20.22
"22297" 2012 2 1 -24.08 -30.15 -29.84 -24.14
"22298" 2012 2 2 -24.27 -33.82 -28.6 -25.31
"22299" 2012 2 3 -25.26 -38.66 -31.67 -25.91
"22300" 2012 2 4 -25.62 -37.51 -32.7 -25.91
"22301" 2012 2 5 -25.7 -36.41 -32.89 -24.94
"22302" 2012 2 6 -24.98 -29.71 -27.64 -25.38
"22303" 2012 2 7 -24.06 -31.1 -29.25 -26.89
"22304" 2012 2 8 -24.06 -31.9 -29.94 -27.92
"22305" 2012 2 9 -24.2 -31.41 -29.36 -31.58
"22306" 2012 2 10 -24.41 -31.31 -28.76 -31.34
"22307" 2012 2 11 -24.54 -31.28 -28.51 -31.23
"22308" 2012 2 12 -24.8 -31.25 -28.47 -26.58
"22309" 2012 2 13 -24.97 -31.69 -28.61 -25.71
"22310" 2012 2 14 -25.06 -33.75 -29.27 -25.86
"22311" 2012 2 15 -25.05 -33.85 -29.35 -25.91
"22312" 2012 2 16 -24.99 -33.79 -29.33 -25.91
"22313" 2012 2 17 -24.67 -33.46 -28.53 -25.9
"22314" 2012 2 18 -24.15 -32.17 -27.11 -25.89
"22315" 2012 2 19 -24.12 -31.12 -26.4 -25.82
"22316" 2012 2 20 -24.11 -30.91 -26.26 -25.49
"22317" 2012 2 21 -24.09 -30.89 -26.25 -25.45
"22318" 2012 2 22 -23.74 -30.87 -26.09 -25.45
"22319" 2012 2 23 -23.48 -30.78 -25.94 -25.46
"22320" 2012 2 24 -23.38 -30.29 -25.68 -25.33
"22321" 2012 2 25 -23.51 -30.06 -25.55 -25.28
"22322" 2012 2 26 -23.53 -30.02 -25.62 -24.97
"22323" 2012 2 27 -23.33 -30.02 -25.62 -24.79
"22324" 2012 2 28 -22.9 -30.03 -25.62 -24.79
"22325" 2012 3 1 -22.78 -33.88 -33.86 -25.72
"22326" 2012 3 2 -22.45 -36.06 -34.26 -26.39
"22327" 2012 3 3 -19.01 -33.38 -27.1 -25.52
"22328" 2012 3 4 -19.07 -32.63 -22.58 -20.07
"22329" 2012 3 5 -19.1 -32.46 -22.58 -19.49
"22330" 2012 3 6 -19.18 -32.44 -22.59 -19.45
"22331" 2012 3 7 -19.34 -29.91 -22.78 -19.45
"22332" 2012 3 8 -18.44 -27.67 -20.62 -19.75
"22333" 2012 3 9 -19.42 -30.11 -21.08 -16.11
"22334" 2012 3 10 -19.75 -30.97 -21.73 -15.72
"22335" 2012 3 11 -19.86 -30.95 -21.95 -15.8
"22336" 2012 3 12 -19.84 -30.58 -22.33 -15.93
"22337" 2012 3 13 -18.48 -30.47 -22.34 -16.11
"22338" 2012 3 14 -17.34 -30.46 -22.34 -16.19
"22339" 2012 3 15 -17.34 -30.15 -22.25 -16.19
"22340" 2012 3 16 -17.32 -29.6 -21.97 -16.19
"22341" 2012 3 17 -17.31 -29.44 -21.89 -16.38
"22342" 2012 3 18 -17.26 -27.05 -21.46 -16.58
"22343" 2012 3 19 -17 -26.27 -21.38 -16.95
"22344" 2012 3 20 -16.54 -25.9 -20.88 -17.43
"22345" 2012 3 21 -15.55 -25.32 -20.22 -17.55
"22346" 2012 3 22 -14.41 -24.43 -19.32 -17.26
"22347" 2012 3 23 -14.25 -23.97 -19.21 -17.05
"22348" 2012 3 24 -14.25 -23.96 -19.25 -17.13
"22349" 2012 3 25 -14.26 -23.95 -19.28 -17.16
"22350" 2012 3 26 -14.38 -23.97 -19.61 -17.32
"22351" 2012 3 27 -14.39 -23.97 -19.67 -18.15
"22352" 2012 3 28 -13.94 -23.97 -19.68 -18.37
"22353" 2012 3 29 -13.71 -23.95 -19.67 -18.54
"22354" 2012 3 30 -13.71 -24.46 -19.83 -19.17
"22355" 2012 3 31 -13.71 -24.75 -19.96 -19.18
"22356" 2012 4 1 -19.2 -24.99 NA -23.73
"22357" 2012 4 2 -21.54 -26.08 -27.17 -21.74
"22358" 2012 4 3 -18.82 -20.51 -23.06 -20.87
"22359" 2012 4 4 -13.42 -19.45 -22.56 -20.65
"22360" 2012 4 5 -14.01 -19.07 -21.4 -20.02
"22361" 2012 4 6 -14.03 -19.68 -21.45 -21.15
"22362" 2012 4 7 -14.03 -20.35 -22.09 -21.59
"22363" 2012 4 8 -14.03 -20.36 -22.03 -21.5
"22364" 2012 4 9 -14.52 -20.21 -21.48 -20.39
"22365" 2012 4 10 -15.48 -20.05 -22.19 -19.74
"22366" 2012 4 11 -15.51 -20.05 -21.65 -19.23
"22367" 2012 4 12 -15.52 -20.07 -21.54 -19.16
"22368" 2012 4 13 -15.52 -20.09 -21.54 -19.11
"22369" 2012 4 14 -15.43 -19.99 -21.5 -19.08
"22370" 2012 4 15 -14 -19.98 -21.39 -19.08
"22371" 2012 4 16 -11.89 -19.62 -20.32 -18.73
"22372" 2012 4 17 -9.51 -19.5 -19.32 -16.64
"22373" 2012 4 18 -9.5 -19.46 -18.9 -14.45
"22374" 2012 4 19 -9.81 -19.56 -18.94 -14.32
"22375" 2012 4 20 -10.01 -19.78 -18.89 -14.34
"22376" 2012 4 21 -10.14 -19.77 -18.88 -14.34
"22377" 2012 4 22 -10.15 -19.78 -18.88 -14.65
"22378" 2012 4 23 -10.21 -19.78 -18.89 -15.06
"22379" 2012 4 24 -12.97 -19.58 -19.12 -14.71
"22380" 2012 4 25 -14.11 -18.17 -17.99 -13.84
"22381" 2012 4 26 -14.27 -18.3 -18.15 -13.21
"22382" 2012 4 27 -14.37 -18.32 -18.15 -12.94
